2026-02-21 12:43:45 | INFO     | ecommerce | <stdin>:11 | 这是一条 INFO 日志 - 用于记录正常运行信息
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:88 | 创建商品: 规格测试商品
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=d3680c7d-2746-43d9-b5fe-39bf087b18bb
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:299 | 创建商品规格: product_id=d3680c7d-2746-43d9-b5fe-39bf087b18bb, name=颜色
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:299 | 创建商品规格: product_id=non-existent, name=颜色
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:88 | 创建商品: 规格测试商品
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=ad538bb6-c4c7-4549-bbd1-ee7627bb6a6e
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:299 | 创建商品规格: product_id=ad538bb6-c4c7-4549-bbd1-ee7627bb6a6e, name=颜色
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:299 | 创建商品规格: product_id=ad538bb6-c4c7-4549-bbd1-ee7627bb6a6e, name=尺寸
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:88 | 创建商品: 规格测试商品
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=71531851-b576-4a31-9689-bebad52b62cc
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:88 | 创建商品: 规格测试商品
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=4e10a7c4-7502-442a-8b6f-6c19bce5aae7
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:299 | 创建商品规格: product_id=4e10a7c4-7502-442a-8b6f-6c19bce5aae7, name=原规格名
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:88 | 创建商品: 规格测试商品
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=e9772c45-2dbc-4300-9a37-75aebb84d4b0
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:299 | 创建商品规格: product_id=e9772c45-2dbc-4300-9a37-75aebb84d4b0, name=待删除规格
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:88 | 创建商品: 图片测试商品1
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=c4557554-e599-4884-ae4b-d605c550797e
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:358 | 商品图片添加: ID=c4557554-e599-4884-ae4b-d605c550797e, URL=https://example.com/image1.jpg
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:88 | 创建商品: 多图片测试商品
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=e5b82b4e-a8f1-4b04-8c0a-2bff49376e2a
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:358 | 商品图片添加: ID=e5b82b4e-a8f1-4b04-8c0a-2bff49376e2a, URL=https://example.com/img1.jpg
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:358 | 商品图片添加: ID=e5b82b4e-a8f1-4b04-8c0a-2bff49376e2a, URL=https://example.com/img2.jpg
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:88 | 创建商品: 移除图片测试商品
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=0a527b2f-2c43-4488-8b5e-49bb90a55d0d
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:358 | 商品图片添加: ID=0a527b2f-2c43-4488-8b5e-49bb90a55d0d, URL=https://example.com/image1.jpg
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:371 | 商品图片移除: ID=0a527b2f-2c43-4488-8b5e-49bb90a55d0d, URL=https://example.com/image1.jpg
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:88 | 创建商品: 移除不存在图片测试商品
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=883a536a-50c1-4da4-b4cd-ba1233bc5f80
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:358 | 商品图片添加: ID=883a536a-50c1-4da4-b4cd-ba1233bc5f80, URL=https://example.com/exist.jpg
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:371 | 商品图片移除: ID=883a536a-50c1-4da4-b4cd-ba1233bc5f80, URL=https://example.com/not-exist.jpg
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:88 | 创建商品: 无图片测试商品
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=ff0adc9f-4b09-4638-800b-a72a007a6775
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:88 | 创建商品: a
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=6c3ef926-6296-4d3c-875f-bfb4377d09ef
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:88 | 创建商品: aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=276730bc-0fed-48f8-91c2-9b23f33309c7
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:88 | 创建商品: aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=bb22982d-42e1-4b44-aa57-cd433bac1aaf
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:88 | 创建商品: 高价商品
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=407f3973-c40d-4ea7-b695-931f1bc3ccbd
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:88 | 创建商品: 大库存商品
2026-02-21 15:22:02 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=8bf4a5c6-8e0a-456f-9720-3426c8ae73bd
2026-02-21 15:22:03 | INFO     | ecommerce | product_service.py:88 | 创建商品: 扣减库存测试商品
2026-02-21 15:22:03 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=0c1d70ec-370d-4b11-80d0-4d689a8d0698
2026-02-21 15:22:03 | INFO     | ecommerce | product_service.py:248 | 商品库存扣减成功: ID=0c1d70ec-370d-4b11-80d0-4d689a8d0698, 扣减=5
2026-02-21 15:22:03 | INFO     | ecommerce | product_service.py:88 | 创建商品: 低库存商品
2026-02-21 15:22:03 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=2f4b85fe-6e8b-417c-9144-9cd66cf6e15c
2026-02-21 15:22:03 | WARNING  | ecommerce | product_service.py:256 | 扣减库存失败: 库存不足, product_id=2f4b85fe-6e8b-417c-9144-9cd66cf6e15c, 当前库存=3, 需要=5
2026-02-21 15:22:03 | WARNING  | ecommerce | product_service.py:254 | 扣减库存失败: 商品不存在, product_id=non-existent
2026-02-21 15:22:03 | INFO     | ecommerce | product_service.py:88 | 创建商品: 零扣减测试商品
2026-02-21 15:22:03 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=791f14a4-1895-4cfe-b164-7e73a856a776
2026-02-21 15:22:03 | WARNING  | ecommerce | product_service.py:226 | 扣减库存失败: 数量必须大于0, product_id=791f14a4-1895-4cfe-b164-7e73a856a776, quantity=0
2026-02-21 15:22:04 | INFO     | ecommerce | main.py:30 | 👋 应用关闭
2026-02-21 15:22:05 | INFO     | ecommerce | main.py:25 | 🚀 E-Commerce MVP v1.0.0 启动成功!
2026-02-21 15:22:05 | INFO     | ecommerce | main.py:26 | 📊 架构模式: monolithic
2026-02-21 15:22:05 | INFO     | ecommerce | main.py:27 | 📝 日志级别: INFO
2026-02-21 15:22:13 | INFO     | ecommerce | main.py:30 | 👋 应用关闭
2026-02-21 15:22:14 | INFO     | ecommerce | main.py:25 | 🚀 E-Commerce MVP v1.0.0 启动成功!
2026-02-21 15:22:14 | INFO     | ecommerce | main.py:26 | 📊 架构模式: monolithic
2026-02-21 15:22:14 | INFO     | ecommerce | main.py:27 | 📝 日志级别: INFO
2026-02-21 15:22:30 | INFO     | ecommerce | product_service.py:88 | 创建商品: 多图片测试商品
2026-02-21 15:22:30 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=487a197e-fdfd-4aef-8680-c68be52a12d8
2026-02-21 15:22:30 | INFO     | ecommerce | product_service.py:358 | 商品图片添加: ID=487a197e-fdfd-4aef-8680-c68be52a12d8, URL=https://example.com/img1.jpg
2026-02-21 15:22:30 | INFO     | ecommerce | product_service.py:358 | 商品图片添加: ID=487a197e-fdfd-4aef-8680-c68be52a12d8, URL=https://example.com/img2.jpg
2026-02-21 15:22:32 | INFO     | ecommerce | main.py:30 | 👋 应用关闭
2026-02-21 15:22:33 | INFO     | ecommerce | main.py:25 | 🚀 E-Commerce MVP v1.0.0 启动成功!
2026-02-21 15:22:33 | INFO     | ecommerce | main.py:26 | 📊 架构模式: monolithic
2026-02-21 15:22:33 | INFO     | ecommerce | main.py:27 | 📝 日志级别: INFO
2026-02-21 15:22:40 | INFO     | ecommerce | address_service.py:73 | 地址创建成功: user_id=99999, address_id=69b5a356-c359-41a1-b305-f5b8cc7b7dc1
2026-02-21 15:22:42 | INFO     | ecommerce | main.py:30 | 👋 应用关闭
2026-02-21 15:22:43 | INFO     | ecommerce | main.py:25 | 🚀 E-Commerce MVP v1.0.0 启动成功!
2026-02-21 15:22:43 | INFO     | ecommerce | main.py:26 | 📊 架构模式: monolithic
2026-02-21 15:22:43 | INFO     | ecommerce | main.py:27 | 📝 日志级别: INFO
2026-02-21 15:22:44 | INFO     | ecommerce | main.py:30 | 👋 应用关闭
2026-02-21 15:22:45 | INFO     | ecommerce | main.py:25 | 🚀 E-Commerce MVP v1.0.0 启动成功!
2026-02-21 15:22:45 | INFO     | ecommerce | main.py:26 | 📊 架构模式: monolithic
2026-02-21 15:22:45 | INFO     | ecommerce | main.py:27 | 📝 日志级别: INFO
2026-02-21 15:22:46 | INFO     | ecommerce | product_service.py:88 | 创建商品: 扣减库存测试商品
2026-02-21 15:22:46 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=398d0eaf-9ebe-4158-9d66-985105786b53
2026-02-21 15:22:46 | INFO     | ecommerce | product_service.py:248 | 商品库存扣减成功: ID=398d0eaf-9ebe-4158-9d66-985105786b53, 扣减=5
2026-02-21 15:22:46 | INFO     | ecommerce | product_service.py:88 | 创建商品: 低库存商品
2026-02-21 15:22:46 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=21ee3519-31f9-4c1b-99b8-949a3e5c5625
2026-02-21 15:22:46 | WARNING  | ecommerce | product_service.py:256 | 扣减库存失败: 库存不足, product_id=21ee3519-31f9-4c1b-99b8-949a3e5c5625, 当前库存=3, 需要=5
2026-02-21 15:22:46 | WARNING  | ecommerce | product_service.py:254 | 扣减库存失败: 商品不存在, product_id=non-existent
2026-02-21 15:22:46 | INFO     | ecommerce | product_service.py:88 | 创建商品: 零扣减测试商品
2026-02-21 15:22:46 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=0e3f5b16-3b53-4fc9-81b7-da989c01359a
2026-02-21 15:22:46 | WARNING  | ecommerce | product_service.py:226 | 扣减库存失败: 数量必须大于0, product_id=0e3f5b16-3b53-4fc9-81b7-da989c01359a, quantity=0
2026-02-21 15:22:46 | INFO     | ecommerce | product_service.py:88 | 创建商品: 并发测试商品
2026-02-21 15:22:46 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=532bb2d8-85fb-48c1-a2bc-0cd22b650d7a
2026-02-21 15:22:46 | INFO     | ecommerce | product_service.py:248 | 商品库存扣减成功: ID=532bb2d8-85fb-48c1-a2bc-0cd22b650d7a, 扣减=1
2026-02-21 15:22:46 | INFO     | ecommerce | product_service.py:248 | 商品库存扣减成功: ID=532bb2d8-85fb-48c1-a2bc-0cd22b650d7a, 扣减=1
2026-02-21 15:22:46 | INFO     | ecommerce | product_service.py:248 | 商品库存扣减成功: ID=532bb2d8-85fb-48c1-a2bc-0cd22b650d7a, 扣减=1
2026-02-21 15:22:46 | INFO     | ecommerce | product_service.py:248 | 商品库存扣减成功: ID=532bb2d8-85fb-48c1-a2bc-0cd22b650d7a, 扣减=1
2026-02-21 15:22:46 | INFO     | ecommerce | product_service.py:248 | 商品库存扣减成功: ID=532bb2d8-85fb-48c1-a2bc-0cd22b650d7a, 扣减=1
2026-02-21 15:22:46 | INFO     | ecommerce | product_service.py:248 | 商品库存扣减成功: ID=532bb2d8-85fb-48c1-a2bc-0cd22b650d7a, 扣减=1
2026-02-21 15:22:46 | INFO     | ecommerce | product_service.py:248 | 商品库存扣减成功: ID=532bb2d8-85fb-48c1-a2bc-0cd22b650d7a, 扣减=1
2026-02-21 15:22:46 | INFO     | ecommerce | product_service.py:248 | 商品库存扣减成功: ID=532bb2d8-85fb-48c1-a2bc-0cd22b650d7a, 扣减=1
2026-02-21 15:22:46 | INFO     | ecommerce | product_service.py:248 | 商品库存扣减成功: ID=532bb2d8-85fb-48c1-a2bc-0cd22b650d7a, 扣减=1
2026-02-21 15:22:46 | INFO     | ecommerce | product_service.py:248 | 商品库存扣减成功: ID=532bb2d8-85fb-48c1-a2bc-0cd22b650d7a, 扣减=1
2026-02-21 15:22:47 | INFO     | ecommerce | product_service.py:88 | 创建商品: 部分失败测试商品
2026-02-21 15:22:47 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=9badd9f2-7b63-46fd-b8b3-a50c6ba9f848
2026-02-21 15:22:47 | INFO     | ecommerce | product_service.py:248 | 商品库存扣减成功: ID=9badd9f2-7b63-46fd-b8b3-a50c6ba9f848, 扣减=1
2026-02-21 15:22:47 | INFO     | ecommerce | product_service.py:248 | 商品库存扣减成功: ID=9badd9f2-7b63-46fd-b8b3-a50c6ba9f848, 扣减=1
2026-02-21 15:22:47 | INFO     | ecommerce | product_service.py:248 | 商品库存扣减成功: ID=9badd9f2-7b63-46fd-b8b3-a50c6ba9f848, 扣减=1
2026-02-21 15:22:47 | INFO     | ecommerce | product_service.py:248 | 商品库存扣减成功: ID=9badd9f2-7b63-46fd-b8b3-a50c6ba9f848, 扣减=1
2026-02-21 15:22:47 | INFO     | ecommerce | product_service.py:248 | 商品库存扣减成功: ID=9badd9f2-7b63-46fd-b8b3-a50c6ba9f848, 扣减=1
2026-02-21 15:22:47 | WARNING  | ecommerce | product_service.py:256 | 扣减库存失败: 库存不足, product_id=9badd9f2-7b63-46fd-b8b3-a50c6ba9f848, 当前库存=0, 需要=1
2026-02-21 15:22:47 | WARNING  | ecommerce | product_service.py:256 | 扣减库存失败: 库存不足, product_id=9badd9f2-7b63-46fd-b8b3-a50c6ba9f848, 当前库存=0, 需要=1
2026-02-21 15:22:47 | WARNING  | ecommerce | product_service.py:256 | 扣减库存失败: 库存不足, product_id=9badd9f2-7b63-46fd-b8b3-a50c6ba9f848, 当前库存=0, 需要=1
2026-02-21 15:22:47 | WARNING  | ecommerce | product_service.py:256 | 扣减库存失败: 库存不足, product_id=9badd9f2-7b63-46fd-b8b3-a50c6ba9f848, 当前库存=0, 需要=1
2026-02-21 15:22:47 | WARNING  | ecommerce | product_service.py:256 | 扣减库存失败: 库存不足, product_id=9badd9f2-7b63-46fd-b8b3-a50c6ba9f848, 当前库存=0, 需要=1
2026-02-21 15:22:47 | INFO     | ecommerce | product_service.py:88 | 创建商品: 大量扣减测试商品
2026-02-21 15:22:47 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=3599c2b2-8514-42d1-831d-9524163ae4c6
2026-02-21 15:22:47 | INFO     | ecommerce | product_service.py:248 | 商品库存扣减成功: ID=3599c2b2-8514-42d1-831d-9524163ae4c6, 扣减=50
2026-02-21 15:22:47 | INFO     | ecommerce | product_service.py:88 | 创建商品: 负数扣减测试商品
2026-02-21 15:22:47 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=59aec0a3-1ea2-409a-88b4-c7a042b335f1
2026-02-21 15:22:47 | WARNING  | ecommerce | product_service.py:226 | 扣减库存失败: 数量必须大于0, product_id=59aec0a3-1ea2-409a-88b4-c7a042b335f1, quantity=-5
2026-02-21 15:22:47 | INFO     | ecommerce | product_service.py:88 | 创建商品: 精确扣减测试商品
2026-02-21 15:22:47 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=724262f9-1baf-4959-aaf3-ad56504526cd
2026-02-21 15:22:47 | INFO     | ecommerce | product_service.py:248 | 商品库存扣减成功: ID=724262f9-1baf-4959-aaf3-ad56504526cd, 扣减=10
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:21 | 创建分类: 电子产品
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:30 | 分类创建成功: ID=6d3f6a18-8e4d-41f5-ad13-f3f0695841f2
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:21 | 创建分类: 数码产品
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:30 | 分类创建成功: ID=7539d471-96da-48a8-97e0-a66bcee3725c
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:21 | 创建分类: 手机
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:30 | 分类创建成功: ID=d5c74d3e-b45d-4d6e-868c-776f97cd8a9c
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:21 | 创建分类: 
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:30 | 分类创建成功: ID=20e84e63-35b9-4b18-b82f-69868f7ab5b7
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:21 | 创建分类: 重复分类
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:30 | 分类创建成功: ID=ca9a19f8-57fd-42da-97a5-c6b90a5ba420
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:21 | 创建分类: 重复分类
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:21 | 创建分类: aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:30 | 分类创建成功: ID=16e7e356-32df-4587-bbb9-9a4c6fedfdab
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:21 | 创建分类: 测试分类
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:30 | 分类创建成功: ID=e29e26b9-7192-4404-9382-bfca099358e2
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:21 | 创建分类: 根分类1
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:30 | 分类创建成功: ID=8733bfe4-dc1c-4ac0-b099-a7b6be1b94dc
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:21 | 创建分类: 根分类2
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:30 | 分类创建成功: ID=a5570904-065f-4cbe-b63e-acb92d2e1cb2
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:21 | 创建分类: 父分类
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:30 | 分类创建成功: ID=9cfabd13-f537-41e8-b6bc-caa83df4bcfa
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:21 | 创建分类: 子分类1
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:30 | 分类创建成功: ID=ae5dc257-44cd-4a70-bb42-967e5c889ef1
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:21 | 创建分类: 原名称
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:30 | 分类创建成功: ID=5d6373cb-19ea-448c-8787-0bcaeef6860a
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:63 | 分类更新成功: ID=5d6373cb-19ea-448c-8787-0bcaeef6860a
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:21 | 创建分类: 待删除分类
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:30 | 分类创建成功: ID=86c86c2b-6326-4d91-9212-331e204a1b1d
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:75 | 分类已删除: ID=86c86c2b-6326-4d91-9212-331e204a1b1d
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: iPhone 15
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=8959980a-95dc-489b-a189-b0521041b0c8
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:21 | 创建分类: 测试商品分类_30fd00b2
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:30 | 分类创建成功: ID=27abf9ca-5f32-40e6-a94a-daf7136959a5
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: MacBook Pro
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=310177c8-6ef3-4d92-ac43-99c40a50f7c5
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: 
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=a312f8f2-982b-4a99-96b0-b9ae01fd9581
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: 测试商品
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=5ce0a03d-10bc-49d4-91c8-09a82d6be633
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: 测试商品
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=84829bfa-8725-4112-96b8-0d6150e21511
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: 测试商品
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=78b15b9c-1c89-4a7e-94a5-9e12ad5bcde6
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: 测试商品
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=9d6d4d6a-5806-4756-aba5-44050b9d280a
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: 商品0
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=54ac982f-d9c2-4186-b95d-26368c6ae472
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: 商品1
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=22afca64-6e7b-42fa-bef2-be3364a7947e
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: 商品2
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=dad78c26-d923-4363-a160-24b37f6e84bc
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: 商品3
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=5731e2a5-a12c-43f1-b6ec-3b631cf0e871
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: 商品4
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=9a1ddf01-2207-4f3b-b9bf-bb5663e4a5a6
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:21 | 创建分类: 测试商品分类_cbcaac34
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:30 | 分类创建成功: ID=ab411b71-d619-4d10-b5db-f9a1a5f27f67
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: 分类商品
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=bee2acbc-242b-4a4b-890b-c3d18644dd00
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: iPhone 15 Pro
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=a6220f29-ebc3-4d7b-968d-29150b6729ca
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: 低价商品
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=1cc0bc02-4c8a-41ce-a279-e2c7eb513b96
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: 中价商品
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=80bc17a6-7099-4cf9-bb2e-d01f67a714d7
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: 高价商品
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=4b3b155b-8923-4da7-9f53-25f4224d3249
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: 高价商品2
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=20b094df-c4ff-45af-938a-be0d8087d3cd
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: 低价商品2
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=16816227-ecb1-4df1-8f4e-df62e4d22851
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:21 | 创建分类: 测试商品分类_2e5b82db
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:30 | 分类创建成功: ID=1b3c3123-4492-48cf-b199-5a207d816c70
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: Pro商品
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=51980d99-6a04-458f-999b-67afcdf974f9
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: 原商品名
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=526d2270-69a8-41fa-b26e-3832834f054e
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:176 | 商品更新成功: ID=526d2270-69a8-41fa-b26e-3832834f054e
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: 测试商品
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=c8e63390-706f-4668-b04c-55811f0110c7
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:176 | 商品更新成功: ID=c8e63390-706f-4668-b04c-55811f0110c7
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: 测试商品
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=03dc6f7c-26e5-416d-b651-62129db8d3a9
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:176 | 商品更新成功: ID=03dc6f7c-26e5-416d-b651-62129db8d3a9
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:88 | 创建商品: 待删除商品
2026-02-21 15:22:48 | INFO     | ecommerce | product_service.py:103 | 商品创建成功: ID=c41f8333-c773-4d72-9274-d1c6500628e3
